,planno,parcelno,coords,lat,lon,area,id
159,1324,494,"{'type': 'Polygon', 'coordinates': [[[24.758381912976095, 46.678751870691165], [24.75830602870618, 46.678572885709386], [24.75852649687436, 46.67845624650943], [24.758604108204082, 46.67863622397401], [24.758381912976095, 46.678751870691165]]]}",24.758440091947364,46.678633819515035,413.5277225504324,160
160,1324,386/1,"{'type': 'Polygon', 'coordinates': [[[24.753321316657033, 46.67986356593498], [24.753419526391568, 46.68009704347026], [24.753276026064015, 46.68016943129837], [24.75317781642935, 46.679935953988824], [24.753321316657033, 46.67986356593498]]]}",24.753303200439802,46.679985912125474,345.28696611600685,161
161,1324,386/2,"{'type': 'Polygon', 'coordinates': [[[24.753419526391568, 46.68009704347026], [24.753321316657033, 46.67986356593498], [24.753526317177585, 46.67976015528849], [24.75362452705479, 46.679993633146246], [24.75352202673054, 46.68004533834859], [24.753419526391568, 46.68009704347026]]]}",24.75347220673385,46.67997612994314,493.26821160891564,162
162,1324,387/1,"{'type': 'Polygon', 'coordinates': [[[24.766653264901382, 46.68656753984041], [24.766566995900515, 46.6863611316892], [24.766673550497817, 46.686307091784286], [24.766759806468897, 46.686513460353076], [24.766653264901382, 46.68656753984041]]]}",24.766661376534,46.68646335270147,226.57740260431336,163
163,1324,396,"{'type': 'Polygon', 'coordinates': [[[24.752953615199807, 46.67994353827405], [24.752844263672774, 46.67968315468813], [24.75307053367372, 46.679568280847896], [24.75317982818432, 46.6798285315699], [24.752953615199807, 46.67994353827405]]]}",24.75300037118609,46.67979340873081,607.5447614111445,164
164,1324,1100,"{'type': 'Polygon', 'coordinates': [[[24.771832800990712, 46.684626665005425], [24.771710932592512, 46.684330529729664], [24.771712660383226, 46.68432967590291], [24.771875716285706, 46.68424910931699], [24.77199618404079, 46.68454086798621], [24.771832800990712, 46.684626665005425]]]}",24.771826849213944,46.68445058549111,496.14744214801283,165
165,1324,121/1,"{'type': 'Polygon', 'coordinates': [[[24.740526776368075, 46.67595012378396], [24.740729798130154, 46.67584741991492], [24.740786013200186, 46.67598254817528], [24.740583033254836, 46.67608529987595], [24.740526776368075, 46.67595012378396]]]}",24.740630479464265,46.675963103106824,282.39234903513375,166
166,1324,304,"{'type': 'Polygon', 'coordinates': [[[24.738655382779182, 46.670333431144726], [24.738564058959295, 46.670112576156875], [24.73874310646511, 46.67002200738463], [24.738834517045778, 46.67024286577441], [24.738655382779182, 46.670333431144726]]]}",24.738690489605712,46.67020886232108,406.7017482251337,167
167,1324,353,"{'type': 'Polygon', 'coordinates': [[[24.736036795269623, 46.66886887322134], [24.735942347751866, 46.668645420773764], [24.73610763494279, 46.668563965743644], [24.73620117124715, 46.66878509391667], [24.736036795269623, 46.66886887322134]]]}",24.736064948896214,46.66874644537535,377.6094122944928,168
168,1324,526,"{'type': 'Polygon', 'coordinates': [[[24.746425612999992, 46.67215188255647], [24.746347639525393, 46.67196748173003], [24.74656171518309, 46.671858832521416], [24.746639600339407, 46.67204322946356], [24.746425612999992, 46.67215188255647]]]}",24.74648003620957,46.67203466176559,407.5893183276796,169
169,1324,672,"{'type': 'Polygon', 'coordinates': [[[24.747102551003007, 46.67524466127609], [24.747009783858957, 46.675033784831214], [24.74717872194602, 46.674949096632695], [24.747271493944897, 46.67515987154338], [24.747102551003007, 46.67524466127609]]]}",24.747133020351185,46.6751264151119,369.6777086827121,170
170,1324,810,"{'type': 'Polygon', 'coordinates': [[[24.745756362542075, 46.67622473005806], [24.745683307565432, 46.676055593933725], [24.74589695622283, 46.67594774255507], [24.745968308661226, 46.67611774886685], [24.745756362542075, 46.67622473005806]]]}",24.74581225950673,46.67611410909435,372.74857301612553,171
171,1324,135,"{'type': 'Polygon', 'coordinates': [[[24.748874748497514, 46.68092705449747], [24.748787126160654, 46.680717630476934], [24.749019377843673, 46.680599591403094], [24.749106998086543, 46.68080921544013], [24.748874748497514, 46.68092705449747]]]}",24.74893259981718,46.68079610926302,501.5673151054031,172
172,1324,73/1,"{'type': 'Polygon', 'coordinates': [[[24.761615235692357, 46.679523639168394], [24.76149233288388, 46.679231849350415], [24.761575952316505, 46.67918960568214], [24.76169885519787, 46.67948139566446], [24.761615235692357, 46.679523639168394]]]}",24.7615995223566,46.67939002580676,251.5820774156225,173
173,1324,119,"{'type': 'Polygon', 'coordinates': [[[24.726273146292133, 46.67032256143021], [24.726179949003114, 46.670100878478756], [24.726432246488926, 46.66997113346191], [24.72652581002781, 46.670192618038556], [24.726273146292133, 46.67032256143021]]]}",24.726336859620822,46.67018195056793,578.8293278024433,174
174,1324,623,"{'type': 'Polygon', 'coordinates': [[[24.74604415797592, 46.67291521155443], [24.74597428297254, 46.672750830437174], [24.74617570068408, 46.672652044686394], [24.74624641036249, 46.67281583212215], [24.74604415797592, 46.67291521155443]]]}",24.74609694199419,46.67280982607092,340.8217981335516,175
175,1324,28/2,"{'type': 'Polygon', 'coordinates': [[[24.74242927490081, 46.67390814514432], [24.74237996545477, 46.67379190177119], [24.742636467385836, 46.67365825721242], [24.742685704145924, 46.67377438809122], [24.74242927490081, 46.67390814514432]]]}",24.742512137357632,46.673808167472686,309.38187531352435,176
176,1324,7/1,"{'type': 'Polygon', 'coordinates': [[[24.759856224076508, 46.690046687995725], [24.759755032544387, 46.68980438605607], [24.75990406586448, 46.68972940150127], [24.76000600739899, 46.68997349959108], [24.759856224076508, 46.690046687995725]]]}",24.75987551079217,46.689920132627975,372.82885931789775,177
177,1324,62,"{'type': 'Polygon', 'coordinates': [[[24.724404978527716, 46.66989077778253], [24.724612397832743, 46.66978589911162], [24.724739922245842, 46.67009274548402], [24.72453300816241, 46.6701988582131], [24.724404978527716, 46.66989077778253]]]}",24.724539057059282,46.669971811674756,656.2595140966095,178
178,1324,449,"{'type': 'Polygon', 'coordinates': [[[24.736110156583205, 46.66435622328435], [24.735981193137697, 46.664041813016794], [24.73614807506457, 46.66395802007642], [24.736276954486677, 46.66427204303125], [24.736110156583205, 46.66435622328435]]]}",24.73612530717107,46.66419686453863,537.9114499443684,179
179,1324,450,"{'type': 'Polygon', 'coordinates': [[[24.754535790286, 46.6828449242464], [24.754441767278497, 46.682622612567044], [24.754625415269455, 46.68252717124286], [24.754720236062713, 46.68275137553659], [24.754535790286, 46.6828449242464]]]}",24.75457179983653,46.68271820156786,425.17516250589813,180
180,1324,57,"{'type': 'Polygon', 'coordinates': [[[24.76147104831388, 46.67831275153753], [24.76159947750709, 46.67861889910158], [24.761402022690376, 46.67871895713604], [24.76139235930425, 46.678723853333935], [24.76126377904994, 46.67841734522764], [24.76127094876352, 46.678413728627525], [24.76147104831388, 46.67831275153753]]]}",24.761410097706136,46.6785026123574,654.0896977917287,181
181,1324,464,"{'type': 'Polygon', 'coordinates': [[[24.735628343622388, 46.67243142978693], [24.735828233035758, 46.672332754758024], [24.735907928491976, 46.67252153548129], [24.735707945918964, 46.67262021494198], [24.735628343622388, 46.67243142978693]]]}",24.735740158938288,46.67246747295104,387.77167853196846,182
182,1324,1120,"{'type': 'Polygon', 'coordinates': [[[24.774466164573088, 46.68625936184343], [24.774370186013776, 46.68602979755805], [24.774526874260637, 46.68595183852174], [24.7746233608867, 46.68617959131005], [24.774466164573088, 46.68625936184343]]]}",24.77449055006145,46.68613599021533,369.579941871573,183
183,1324,938,"{'type': 'Polygon', 'coordinates': [[[24.7432386134947, 46.67348796266478], [24.74314606147108, 46.67327082688534], [24.743429780366498, 46.67313372466971], [24.743521603485732, 46.67336036109127], [24.7432386134947, 46.67348796266478]]]}",24.74331493446254,46.673348167595165,638.3419840078054,184
184,1324,481,"{'type': 'Polygon', 'coordinates': [[[24.747262073287185, 46.671152938826985], [24.74742736075622, 46.671068256606596], [24.747520893610826, 46.67129024048676], [24.74735516628951, 46.67137371135651], [24.747262073287185, 46.671152938826985]]]}",24.747365513446198,46.67120761722077,378.2666365449595,185
185,1324,6/1,"{'type': 'Polygon', 'coordinates': [[[24.752995136573777, 46.68194031598537], [24.753125402302782, 46.68225270627156], [24.753024603024688, 46.682303865758335], [24.752894502341675, 46.68199182198625], [24.752995136573777, 46.68194031598537]]]}",24.75300695616334,46.68208580519738,324.14623703045066,186
186,1324,67,"{'type': 'Polygon', 'coordinates': [[[24.743121192536073, 46.676782627738326], [24.743014159930183, 46.676520819775526], [24.743182450536985, 46.67643685200346], [24.743291107732063, 46.676698887701], [24.743121192536073, 46.676782627738326]]]}",24.74314602065427,46.676644362991325,453.4731125243965,187
187,1324,142/1,"{'type': 'Polygon', 'coordinates': [[[24.76988818252147, 46.6838123738073], [24.76977593682799, 46.68353062736089], [24.769898962287485, 46.683468595296524], [24.770010965730542, 46.68374973351987], [24.76988818252147, 46.6838123738073]]]}",24.76989244597779,46.683674740758384,353.4813563774269,188
188,1324,149,"{'type': 'Polygon', 'coordinates': [[[24.749543442013536, 46.674515477291436], [24.749473787800163, 46.67434816304433], [24.749677344248443, 46.674245362326374], [24.749747000380044, 46.674412675838965], [24.749543442013536, 46.674515477291436]]]}",24.749597003291143,46.67440743115851,350.46997306019455,189
189,1324,336,"{'type': 'Polygon', 'coordinates': [[[24.751193218706458, 46.68015952614742], [24.751090458417295, 46.67991428416772], [24.751333699078938, 46.67979161089908], [24.751436463167916, 46.68003685234098], [24.751193218706458, 46.68015952614742]]]}",24.75124941161541,46.68001235994052,614.3375012921541,190
190,1324,394/1,"{'type': 'Polygon', 'coordinates': [[[24.75336479107396, 46.68038045611039], [24.753610791895223, 46.680256363510374], [24.753856792631808, 46.68013227044568], [24.75417596665256, 46.68089106671454], [24.753683963123684, 46.68113924589736], [24.75336479107396, 46.68038045611039]]]}",24.753676182741863,46.68052997646479,3847.381886798212,191
191,1324,522,"{'type': 'Polygon', 'coordinates': [[[24.762159252567972, 46.69214416620919], [24.76205172402846, 46.69188881495016], [24.762086721853922, 46.691871121773424], [24.76223121623247, 46.69179807342673], [24.762250419129828, 46.691843675439614], [24.76225425988807, 46.69185279584622], [24.762338744931213, 46.692053423017306], [24.76219568337106, 46.69212574694906], [24.762159252567972, 46.69214416620919]]]}",24.762191919396766,46.69196910931343,472.5177153800492,192
192,1324,221,"{'type': 'Polygon', 'coordinates': [[[24.763220221830696, 46.688589801533226], [24.763127003101886, 46.688370588784515], [24.763396661485128, 46.68823195676024], [24.763489928637597, 46.688453377603636], [24.763220221830696, 46.688589801533226]]]}",24.7632908073772,46.688447105242965,614.0689805002802,193
193,1324,355,"{'type': 'Polygon', 'coordinates': [[[24.737300492837058, 46.67140645504951], [24.737220027828975, 46.67121507036314], [24.737442479967147, 46.67110252990755], [24.73752294077723, 46.67129381694911], [24.737300492837058, 46.67140645504951]]]}",24.737357286849488,46.67128486546378,438.95183962144586,194
194,1324,545/3,"{'type': 'Polygon', 'coordinates': [[[24.761974512764578, 46.69120375758764], [24.762097184972923, 46.691146872670366], [24.76213435613541, 46.691235747872625], [24.76201222874182, 46.69129379601042], [24.761974512764578, 46.69120375758764]]]}",24.76203855907586,46.69121678634574,111.36143068685193,195
195,1324,974/1,"{'type': 'Polygon', 'coordinates': [[[24.757024839038127, 46.67697397333478], [24.756931650774604, 46.67675439141755], [24.757088129688018, 46.67667585962422], [24.75718224257349, 46.67689762256648], [24.757024839038127, 46.67697397333478]]]}",24.757050340222467,46.67685516405557,356.12019634702904,196
196,1324,152,"{'type': 'Polygon', 'coordinates': [[[24.74926400301071, 46.67445404780862], [24.749192756583373, 46.67428312757327], [24.74940245279605, 46.6741772413816], [24.749473787800163, 46.67434816304433], [24.74926400301071, 46.67445404780862]]]}",24.7493194006402,46.67434332552328,368.9985922797677,197
197,1324,277,"{'type': 'Polygon', 'coordinates': [[[24.74812506929113, 46.67437558497977], [24.748010217544202, 46.674109570114574], [24.74825529606573, 46.67398501227305], [24.748370854118594, 46.67425271981123], [24.74812506929113, 46.67437558497977]]]}",24.74817730126216,46.67421969443168,678.079930805567,198
198,1324,448,"{'type': 'Polygon', 'coordinates': [[[24.75435482513895, 46.68293661921068], [24.7542615071373, 46.682716100011305], [24.754441767278497, 46.682622612567044], [24.754535790286, 46.6828449242464], [24.75435482513895, 46.68293661921068]]]}",24.75438974299593,46.68281137504922,413.70738413571166,199
199,1324,614,"{'type': 'Polygon', 'coordinates': [[[24.75610294824676, 46.686226209862376], [24.75600407376359, 46.68598858775126], [24.75626381680542, 46.685859546082355], [24.75636260030296, 46.686097166392386], [24.75610294824676, 46.686226209862376]]]}",24.7561672774731,46.68607954399015,632.9990870891727,200
200,1324,90,"{'type': 'Polygon', 'coordinates': [[[24.731621321383482, 46.669183552400206], [24.731509777355814, 46.668919987774565], [24.731690441800666, 46.66882790805404], [24.73180207148115, 46.66909157794068], [24.731621321383482, 46.669183552400206]]]}",24.731648986680927,46.66904131571394,492.4118818585026,201
201,1324,29,"{'type': 'Polygon', 'coordinates': [[[24.763450996253894, 46.680168480891474], [24.763407842946297, 46.68006634224726], [24.763364687759523, 46.679964203645895], [24.76341840137939, 46.67993690903707], [24.76344101572638, 46.67992541763067], [24.763631327993146, 46.67982871106539], [24.76371545941124, 46.680027871879226], [24.763450996253894, 46.680168480891474]]]}",24.763485090965467,46.680010802161064,555.4366944844704,202
202,1324,44,"{'type': 'Polygon', 'coordinates': [[[24.759505178682225, 46.68596957674119], [24.759725324608333, 46.68586013308917], [24.75985277705952, 46.68618621597516], [24.75963336290927, 46.68629744587419], [24.759505178682225, 46.68596957674119]]]}",24.75964436438832,46.68605658968418,730.7847961671413,203
203,1324,2/2,"{'type': 'Polygon', 'coordinates': [[[24.763326447226138, 46.687365326050916], [24.763289185116232, 46.68727430108185], [24.763584458566587, 46.68712506337002], [24.76362305284741, 46.68721541731273], [24.763326447226138, 46.687365326050916]]]}",24.7634299181965,46.68726908677329,276.37130294822305,204
204,1324,205,"{'type': 'Polygon', 'coordinates': [[[24.762000887850572, 46.68894751909589], [24.76218714688892, 46.688852815627385], [24.76226188131618, 46.68903366724157], [24.762077541583395, 46.68912750058561], [24.762000887850572, 46.68894751909589]]]}",24.762105669097927,46.68898180432927,344.8331954920388,205
205,1324,395/1/1,"{'type': 'Polygon', 'coordinates': [[[24.753610791895223, 46.680256363510374], [24.75352202673054, 46.68004533834859], [24.75362452705479, 46.679993633146246], [24.753768027312404, 46.67992124493412], [24.753856792631808, 46.68013227044568], [24.753610791895223, 46.680256363510374]]]}",24.753665492920003,46.680100868982564,534.9977758441571,206
206,1324,395/1/2,"{'type': 'Polygon', 'coordinates': [[[24.75352202673054, 46.68004533834859], [24.753610791895223, 46.680256363510374], [24.75336479107396, 46.68038045611039], [24.753276026064015, 46.68016943129837], [24.753419526391568, 46.68009704347026], [24.75352202673054, 46.68004533834859]]]}",24.75345253148097,46.68016566184775,534.9962203313283,207
207,1324,586,"{'type': 'Polygon', 'coordinates': [[[24.75507555864586, 46.68436227907503], [24.75499120723639, 46.684165563116544], [24.75520485412949, 46.68405850591247], [24.755246475994785, 46.684157226821824], [24.755288067051033, 46.684255871245], [24.75507555864586, 46.68436227907503]]]}",24.75514695361724,46.68422695420765,432.9402744797704,208
208,1324,77,"{'type': 'Polygon', 'coordinates': [[[24.725043643994216, 46.67087140612838], [24.724967901170952, 46.67069016329199], [24.725177363096645, 46.67058336051145], [24.725252021434567, 46.67076519112633], [24.725043643994216, 46.67087140612838]]]}",24.72509691473812,46.670756305437315,390.60808063076786,209
209,1324,793,"{'type': 'Polygon', 'coordinates': [[[24.75610533807166, 46.681390359091], [24.75599438818982, 46.6811271172461], [24.756219724815136, 46.68100885731622], [24.756332452499457, 46.68127356213881], [24.75610533807166, 46.681390359091]]]}",24.75615144832955,46.68123805097663,619.4442992268439,210
210,1324,326/2,"{'type': 'Polygon', 'coordinates': [[[24.764508313836945, 46.68555352791268], [24.76445514318761, 46.68542716459697], [24.764571653057516, 46.685368115165645], [24.764627204638728, 46.68533996448651], [24.764680471702235, 46.68546635100355], [24.7646249130672, 46.68549448473035], [24.764508313836945, 46.68555352791268]]]}",24.764568001903893,46.685457590829785,224.3461715095359,211
211,1324,80,"{'type': 'Polygon', 'coordinates': [[[24.750832129923932, 46.674382955384694], [24.750740161563254, 46.67416393962803], [24.750904438321893, 46.674083148367565], [24.750995971090223, 46.67430124000284], [24.750832129923932, 46.674382955384694]]]}",24.750860966164645,46.67426284775358,368.2597049668741,212
212,1324,220,"{'type': 'Polygon', 'coordinates': [[[24.760643469136383, 46.681189296142904], [24.760865698146475, 46.68108221648813], [24.760936979841556, 46.68125308097033], [24.760716367171586, 46.68136286968953], [24.760643469136383, 46.681189296142904]]]}",24.76076119668648,46.681215351886756,390.64920132352046,213
213,1324,143,"{'type': 'Polygon', 'coordinates': [[[24.727051804874662, 46.67054232341009], [24.726977039758186, 46.670360095363556], [24.727205694682493, 46.67025171506093], [24.72728181397372, 46.67043388733702], [24.727051804874662, 46.67054232341009]]]}",24.727113631632747,46.67042606891634,424.8513456902353,214
214,1324,5/1,"{'type': 'Polygon', 'coordinates': [[[24.748466696728084, 46.68425644723995], [24.748442269532966, 46.684268864322476], [24.74832518513583, 46.683991500693644], [24.748405954464097, 46.683950457689264], [24.748523033678755, 46.684227806567364], [24.748466696728084, 46.68425644723995]]]}",24.74843830604464,46.684158587292096,231.29545942445722,215
215,1324,749,"{'type': 'Polygon', 'coordinates': [[[24.74813949572427, 46.67909948054946], [24.74798653145499, 46.67874444910144], [24.74818881593128, 46.67864195310584], [24.74834111688432, 46.67899536552102], [24.74813949572427, 46.67909948054946]]]}",24.748159091143823,46.67891614576544,742.2583621141051,216
216,1324,108,"{'type': 'Polygon', 'coordinates': [[[24.768313107201863, 46.682935037425274], [24.768219247173583, 46.682709668841134], [24.768408820949173, 46.682611899294606], [24.768501768280807, 46.6828377512803], [24.768313107201863, 46.682935037425274]]]}",24.76835121016145,46.68280587885332,440.1705953412669,217
217,1324,942,"{'type': 'Polygon', 'coordinates': [[[24.755621068057966, 46.67781374892812], [24.75584023775004, 46.677698763145486], [24.75591665126282, 46.67788260100945], [24.75569636217733, 46.67799288376665], [24.755621068057966, 46.67781374892812]]]}",24.755739077461214,46.67784034915557,411.68875593339055,218
218,1324,943/2,"{'type': 'Polygon', 'coordinates': [[[24.76949605159286, 46.68486760980816], [24.769380884709033, 46.684596264467366], [24.769493176778873, 46.68453955724903], [24.76960834375363, 46.68481090279482], [24.76949605159286, 46.68486760980816]]]}",24.769494901685448,46.68473638882551,314.54654458600305,219
219,1324,7/4,"{'type': 'Polygon', 'coordinates': [[[24.76838343085222, 46.68327692287537], [24.768468836478142, 46.68348557119821], [24.768371375151514, 46.683535245474125], [24.768285970500795, 46.683326596312355], [24.76838343085222, 46.68327692287537]]]}",24.76837860876698,46.6833802517471,208.94038172667825,220
220,1324,89,"{'type': 'Polygon', 'coordinates': [[[24.748883341794283, 46.682862283263425], [24.748789906026477, 46.682640059031435], [24.749031030055644, 46.68251999857711], [24.749124370222706, 46.68274222781375], [24.748883341794283, 46.682862283263425]]]}",24.748942397978677,46.682725370389825,550.7682107154722,221
221,1324,340,"{'type': 'Polygon', 'coordinates': [[[24.737507962617645, 46.66953130629593], [24.737384621398686, 46.66923858676], [24.73739669251933, 46.66923247316972], [24.737589450724844, 46.669134780012236], [24.73771290279925, 46.669427534053625], [24.73752003645717, 46.66952519276556], [24.737507962617645, 46.66953130629593]]]}",24.73751708987637,46.66937445419329,618.9207764468435,222
222,1324,716/1,"{'type': 'Polygon', 'coordinates': [[[24.76582176381265, 46.690138820890354], [24.766044867312267, 46.69002620919442], [24.76609485846066, 46.69015257441808], [24.76587321494559, 46.69026381637056], [24.76582176381265, 46.690138820890354]]]}",24.76593129366877,46.69014404835276,285.82061509483447,223
223,1324,900,"{'type': 'Polygon', 'coordinates': [[[24.755551188908925, 46.67858343839742], [24.75560296609546, 46.67870411044114], [24.755655066970636, 46.67882553839053], [24.75546644462127, 46.67892063731506], [24.75536292130883, 46.67867936306386], [24.755551188908925, 46.67858343839742]]]}",24.75553162946901,46.67871608766757,471.43213181096513,224
224,1324,12/1,"{'type': 'Polygon', 'coordinates': [[[24.752218974440964, 46.675998555337706], [24.752469472805277, 46.67587132063792], [24.752525910134654, 46.67600468422012], [24.75227588928247, 46.67613167791972], [24.752218974440964, 46.675998555337706]]]}",24.752341844220858,46.67600095869064,344.7720796109415,225
225,1324,530,"{'type': 'Polygon', 'coordinates': [[[24.746272315851723, 46.67178938783079], [24.74618089978288, 46.67157317156786], [24.746395420731798, 46.671465617288476], [24.746486391439053, 46.67168073441196], [24.746272315851723, 46.67178938783079]]]}",24.74632146873143,46.671659659785966,476.81692305674653,226
226,1324,104,"{'type': 'Polygon', 'coordinates': [[[24.730736120936307, 46.66816508559184], [24.73066544371526, 46.6679982316095], [24.73088135668579, 46.66789266855274], [24.73095275556525, 46.668059347541174], [24.730736120936307, 46.66816508559184]]]}",24.730794359567785,46.668056083777415,370.52740261427766,227
227,1324,142/2,"{'type': 'Polygon', 'coordinates': [[[24.76256348959428, 46.682366345844265], [24.762657330393626, 46.68258917702126], [24.762534853931427, 46.68265236322545], [24.762441458211107, 46.682430588347316], [24.76256348959428, 46.682366345844265]]]}",24.762552124344946,46.68248096405651,281.7565883290535,228
228,1324,387,"{'type': 'Polygon', 'coordinates': [[[24.748905289801357, 46.67010677649369], [24.748809621158674, 46.66986272894128], [24.749000457261214, 46.66976546994763], [24.74909676013974, 46.67001087094135], [24.748905289801357, 46.67010677649369]]]}",24.748943483632463,46.66997052456353,476.61926453606225,229
229,1324,504,"{'type': 'Polygon', 'coordinates': [[[24.747237972553556, 46.6728650313279], [24.747121705945464, 46.67260394222348], [24.74732946655177, 46.672498265078644], [24.747443339131404, 46.67276337417712], [24.747237972553556, 46.6728650313279]]]}",24.74727409134715,46.67271912882701,563.5403708893847,230
230,1324,338,"{'type': 'Polygon', 'coordinates': [[[24.73771290279925, 46.669427534053625], [24.737589450724844, 46.669134780012236], [24.737600383246196, 46.6691292384418], [24.737794475669702, 46.669030995325805], [24.737917851574778, 46.66932379521642], [24.737723725403015, 46.66942205331991], [24.73771290279925, 46.669427534053625]]]}",24.73772167031672,46.66927084720334,619.2399680152748,231
231,1324,59,"{'type': 'Polygon', 'coordinates': [[[24.731983991064475, 46.67065261194625], [24.731969533549613, 46.67061838012902], [24.73193936121459, 46.67054695969516], [24.73189299466718, 46.67043720743046], [24.732053602512753, 46.670357175502666], [24.732144599947492, 46.67057257729842], [24.731983991064475, 46.67065261194625]]]}",24.7319954391458,46.67054821770689,356.10161773159894,232
232,1324,590,"{'type': 'Polygon', 'coordinates': [[[24.754784841458587, 46.685220476787], [24.754658870221068, 46.68493279584208], [24.754893096901423, 46.68481194389711], [24.754971804644384, 46.684771349308555], [24.755094326431603, 46.68506102016038], [24.755019065229398, 46.685099822009654], [24.754784841458587, 46.685220476787]]]}",24.75488669233501,46.68501684068455,933.2440703376343,233
233,1324,944/2,"{'type': 'Polygon', 'coordinates': [[[24.769559565657534, 46.684374230120845], [24.769490464684605, 46.68421142281052], [24.76966309228349, 46.684124246314056], [24.769732195156973, 46.6842870528491], [24.769559565657534, 46.684374230120845]]]}",24.769600976688032,46.68427423644307,290.1378970087829,234
234,1324,945/1,"{'type': 'Polygon', 'coordinates': [[[24.76960834375363, 46.68481090279482], [24.769493176778873, 46.68453955724903], [24.76960563227068, 46.684482768085275], [24.769651698800587, 46.684591306125945], [24.769720799336568, 46.684754113836384], [24.76960834375363, 46.68481090279482]]]}",24.769614665782328,46.684664925147715,315.00401962108816,235
235,1324,140/2,"{'type': 'Polygon', 'coordinates': [[[24.728584793226982, 46.67064682932677], [24.728676690643002, 46.67086491023428], [24.728561775013436, 46.67092081856154], [24.72847008073992, 46.67070371722263], [24.728584793226982, 46.67064682932677]]]}",24.728575626570066,46.6707566209344,256.4557541995718,236
236,1324,224,"{'type': 'Polygon', 'coordinates': [[[24.76049792093823, 46.680842773938124], [24.760720384754297, 46.680733899282565], [24.760779165046117, 46.680874797587684], [24.76079425181414, 46.680910959401444], [24.760572203555622, 46.68101972270638], [24.760558396046594, 46.68098687284601], [24.76049792093823, 46.680842773938124]]]}",24.760631463299035,46.68088739995719,403.00163622260595,237
237,1324,39/2,"{'type': 'Polygon', 'coordinates': [[[24.723567722090742, 46.672824786090835], [24.723505349554678, 46.672676506062636], [24.723776378021217, 46.67253888082624], [24.723837658686424, 46.67268565881316], [24.723567722090742, 46.672824786090835]]]}",24.723650966088762,46.67271012357675,412.0489071903392,238
238,1324,4/1,"{'type': 'Polygon', 'coordinates': [[[24.74909593314051, 46.68055753121873], [24.74932487972657, 46.68044017383558], [24.74938186887065, 46.68057469707708], [24.74915292216894, 46.68069205623094], [24.74909593314051, 46.68055753121873]]]}",24.749210307409438,46.680564397916214,318.7046023693326,239
239,1324,248,"{'type': 'Polygon', 'coordinates': [[[24.751223598425746, 46.67852330960928], [24.751337581739104, 46.67880444015881], [24.751247099726804, 46.678850782030295], [24.751133128774658, 46.678569683457184], [24.751223598425746, 46.67852330960928]]]}",24.75123300141841,46.67865430497297,261.1638957840769,240
240,1324,934/1,"{'type': 'Polygon', 'coordinates': [[[24.768704631707458, 46.6848059628943], [24.768635529344564, 46.68464315649609], [24.76880816077248, 46.684555980194936], [24.768877261413795, 46.68471878675787], [24.768704631707458, 46.6848059628943]]]}",24.768746042989157,46.684705969847506,290.13701949693535,241
241,1324,938/1,"{'type': 'Polygon', 'coordinates': [[[24.769038415776848, 46.684769208424626], [24.76892324867251, 46.684497862207955], [24.769038335640097, 46.68443974509565], [24.769153502859922, 46.68471108954497], [24.769038415776848, 46.684769208424626]]]}",24.76903838374525,46.68463742273957,322.37556443014773,242
242,1324,3/5/3,"{'type': 'Polygon', 'coordinates': [[[24.742133533380837, 46.6779210491054], [24.742237838235834, 46.67817233296123], [24.742099462493655, 46.67824248262922], [24.742074874830948, 46.678235004513766], [24.742062056862125, 46.6782311051782], [24.741964571471108, 46.67799620224088], [24.742133533380837, 46.6779210491054]]]}",24.742100838665053,46.67810274653346,431.5494544898776,243
243,1324,312,"{'type': 'Polygon', 'coordinates': [[[24.734943567640673, 46.66580592863798], [24.73487081146088, 46.66563443353489], [24.73513086695567, 46.66550695163746], [24.73520362236133, 46.66567844702992], [24.734943567640673, 46.66580592863798]]]}",24.735018487211843,46.66568633789564,458.14271873368915,244
244,1324,36,"{'type': 'Polygon', 'coordinates': [[[24.717219452672015, 46.67426605703678], [24.71708182493784, 46.6739449448123], [24.71725379811014, 46.67385828412158], [24.717391426699816, 46.67417949655968], [24.717219452672015, 46.67426605703678]]]}",24.717233191018373,46.67410296791342,570.9732562144769,245
245,1324,373,"{'type': 'Polygon', 'coordinates': [[[24.754140675360638, 46.68137148741507], [24.754027622297592, 46.68110270531532], [24.754237078984996, 46.68099667075993], [24.75434967526099, 46.681265059498486], [24.754140675360638, 46.68137148741507]]]}",24.754179145452966,46.68122148208077,579.6519374296864,246
246,1324,397,"{'type': 'Polygon', 'coordinates': [[[24.75317982818432, 46.6798285315699], [24.75307053367372, 46.679568280847896], [24.75325263310972, 46.679475831683376], [24.753361946321313, 46.67973611856864], [24.75317982818432, 46.6798285315699]]]}",24.75320895389468,46.67968745884793,488.8609233051991,247
247,1324,417,"{'type': 'Polygon', 'coordinates': [[[24.737206676362526, 46.67334589777004], [24.73710723461645, 46.67311153013877], [24.737313220519844, 46.67300972180443], [24.737412665348582, 46.67324398797314], [24.737206676362526, 46.67334589777004]]]}",24.73724929464199,46.673211407091294,496.5315480613199,248
248,1324,509,"{'type': 'Polygon', 'coordinates': [[[24.733826859619025, 46.6729568040069], [24.733626000808233, 46.673057199628985], [24.73355255133045, 46.67288256243904], [24.733753060043387, 46.67278116638819], [24.733826859619025, 46.6729568040069]]]}",24.733717066284022,46.672926907294006,362.0182349085012,249
